letdocID	Author	AuthorID	Recipient	RecipientID	letdoc_Date_year	src_city	src_country	src_lng	src_lat	dest_city	dest_country	dst_lng	dst_lat
addijoOU0010219_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010220_1key001cor	Addison, Joseph	addisjosep000041	Swift, Jonathan	swiftjonat003267	1710	Dublin	Ireland	-6.249569	53.3437	Laracor	Ireland	-6.7833	53.516701
addijoOU0010221b_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010222_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010223_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010224a_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010224b_1key001cor	Addison, Joseph	addisjosep000041	Spencer, 3rd earl of Sunderland, Charles	spenccharl005328	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010225a_1key001cor	Addison, Joseph	addisjosep000041	Godolphin, 1st earl of Godolphin, Sidney	godolsidne003651	1710	Dublin	Ireland	-6.249569	53.3437	London	England	-0.127144	51.506325
addijoOU0010226_1key001cor	Addison, Joseph	addisjosep000041	Swift, Jonathan	swiftjonat003267	1710	Dublin	Ireland	-6.249569	53.3437	Laracor	Ireland	-6.7833	53.516701
addijoOU0010228b_1key001cor	Addison, Joseph	addisjosep000041	Keally, Joseph	kealljosep003667	1710	Dublin	Ireland	-6.249569	53.3437	Keally Mount	Ireland	-9.062744	52.731832
addijoOU0010229_1key001cor	Addison, Joseph	addisjosep000041	Philips, Ambrose	philiambro003695	1710	Dublin	Ireland	-6.249569	53.3437	Copenhagen	Denmark	12.569355	55.67631
addijoOU0010230_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	Chester	England	-2.894369	53.18813	Dublin	Ireland	-6.249569	53.3437
addijoOU0010231_1key001cor	Addison, Joseph	addisjosep000041	Wharton, 1st marquess of Wharton, Thomas	whartthoma024343	1710	London	England	-0.127144	51.506325	Winchendon	England	-0.527344	52.643063
addijoOU0010233_1key001cor	Addison, Joseph	addisjosep000041	Wharton, 1st marquess of Wharton, Thomas	whartthoma024343	1710	London	England	-0.127144	51.506325	Winchendon	England	-0.527344	52.643063
addijoOU0010235_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010237a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010237b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010238_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010239_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010243_1key001cor	Addison, Joseph	addisjosep000041	Wharton, 1st marquess of Wharton, Thomas	whartthoma024343	1710	London	England	-0.127144	51.506325	Winchendon	England	-0.527344	52.643063
addijoOU0010244_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1710	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010251_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010253_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010254_1key001cor	Addison, Joseph	addisjosep000041	Mountague, Edmund	mountedmun003689	1711	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010256_1key001cor	Addison, Joseph	addisjosep000041	Benyon, Bernard	benyoberna003607	1711	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010257_1key001cor	Addison, Joseph	addisjosep000041	Benyon, Bernard	benyoberna003607	1711	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010258a_1key001cor	Addison, Joseph	addisjosep000041	Harrison, Edward	harriedwar003656	1711	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010258b_1key001cor	Addison, Joseph	addisjosep000041	Lewis, Rev. George	lewisgeorg003672	1711	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010260a_1key001cor	Addison, Joseph	addisjosep000041	Benyon, Bernard	benyoberna003607	1711	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010260b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010261_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010262a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010262b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010264_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	Bath	England	-2.361167	51.38507	Dublin	Ireland	-6.249569	53.3437
addijoOU0010265a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010265b_1key001cor	Addison, Joseph	addisjosep000041	Wortley Montagu, Edward 	wortledwar005398	1711	London	England	-0.127144	51.506325	Wortley	England	-1.59865	53.792
addijoOU0010266a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1711	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010267a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1712	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010267b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1712	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010268b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1712	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010269c_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1712	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010270a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1712	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010270b_1key001cor	Addison, Joseph	addisjosep000041	Harrison, Edward	harriedwar003656	1713	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010272_1key001cor	Addison, Joseph	addisjosep000041	Benyon, Bernard	benyoberna003607	1713	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010275_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1713	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010278a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1713	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010278b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1713	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010279_1key001cor	Addison, Joseph	addisjosep000041	Hughes, John	hughejohn0003663	1713	Bilton	England	-0.23783	53.778961	London	England	-0.127144	51.506325
addijoOU0010280_1key001cor	Addison, Joseph	addisjosep000041	Pope, Alexander	popealexa0002870	1713	Bilton	England	-0.23783	53.778961	Twickenham	England	-0.328229	51.446635
addijoOU0010281_1key001cor	Addison, Joseph	addisjosep000041	Pope, Alexander	popealexa0002870	1713	Bilton	England	-0.23783	53.778961	Twickenham	England	-0.328229	51.446635
addijoOU0010282_1key001cor	Addison, Joseph	addisjosep000041	Philips, Ambrose	philiambro003695	1713	Bilton	England	-0.23783	53.778961	London	England	-0.127144	51.506325
addijoOU0010283a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1713	Bilton	England	-0.23783	53.778961	Dublin	Ireland	-6.249569	53.3437
addijoOU0010283b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1713	Bilton	England	-0.23783	53.778961	Dublin	Ireland	-6.249569	53.3437
addijoOU0010284_1key001cor	Addison, Joseph	addisjosep000041	Harrison, Governor Edward	harriedwar003656	1714	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010285a_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1714	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010285b_1key001cor	Addison, Joseph	addisjosep000041	Dawson, Joshua	dawsojoshu003632	1714	Bilton	England	-0.23783	53.778961	Dublin	Ireland	-6.249569	53.3437
addijoOU0010285c_1key001cor	Addison, Joseph	addisjosep000041	Butler, 2nd duke of Ormonde, James	butlejames024574	1714	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010286c_1key001cor	Addison, Joseph	addisjosep000041	Burchett, Josiah	burchjosia003612	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010287b_1key001cor	Addison, Joseph	addisjosep000041	Burchett, Josiah	burchjosia003612	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010289b_1key001cor	Addison, Joseph	addisjosep000041	Southwell, Edward	southedwar003709	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010289c_1key001cor	Addison, Joseph	addisjosep000041	Prior, Matthew	priormatth003698	1714	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010290b_1key001cor	Addison, Joseph	addisjosep000041	Burchett, Josiah	burchjosia003612	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010292d_1key001cor	Addison, Joseph	addisjosep000041	Burchett, Josiah	burchjosia003612	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010292e_1key001cor	Addison, Joseph	addisjosep000041	Council of Trade	tradecounc003719	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010293a_1key001cor	Addison, Joseph	addisjosep000041	Council of Trade	tradecounc003719	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010294_1key001cor	Addison, Joseph	addisjosep000041	de Robethon, Jean	robetjean0003637	1714	London	England	-0.127144	51.506325	Hanover	Germany	9.738157	52.372278
addijoOU0010295b_1key001cor	Addison, Joseph	addisjosep000041	Bromley, William	bromlwilli003610	1714	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010296a_1key001cor	Addison, Joseph	addisjosep000041	de Robethon, Jean	robetjean0003637	1714	London	England	-0.127144	51.506325	Hanover	Germany	9.738157	52.372278
addijoOU0010304a_1key001cor	Addison, Joseph	addisjosep000041	Conolly, William	conolwilli003623	1714	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010304b_1key001cor	Addison, Joseph	addisjosep000041	King, archbishop of Dublin, William	kingwilli0005453	1714	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010309b_1key001cor	Addison, Joseph	addisjosep000041	Harrison, Edward	harriedwar003656	1715	London	England	-0.127144	51.506325	Chennai/Madras	India	80.245667	13.05939
addijoOU0010320_1key001cor	Addison, Joseph	addisjosep000041	Delafaye, Charles	delafcharl003639	1715	London	England	-0.127144	51.506325	Bath	England	-2.361167	51.38507
addijoOU0010322_1key001cor	Addison, Joseph	addisjosep000041	Budgell, Eustace	budgeeusta003611	1715	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010326_1key001cor	Addison, Joseph	addisjosep000041	Delafaye, Charles	delafcharl003639	1715	London	England	-0.127144	51.506325	Bath	England	-2.361167	51.38507
addijoOU0010336_1key001cor	Addison, Joseph	addisjosep000041	Delafaye, Charles	delafcharl003639	1715	London	England	-0.127144	51.506325	Bath	England	-2.361167	51.38507
addijoOU0010342_1key001cor	Addison, Joseph	addisjosep000041	Delafaye, Charles	delafcharl003639	1715	London	England	-0.127144	51.506325	Bath	England	-2.361167	51.38507
addijoOU0010343_1key001cor	Addison, Joseph	addisjosep000041	King, archbishop of Dublin, William	kingwilli0005453	1715	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010345b_1key001cor	Addison, Joseph	addisjosep000041	King, archbishop of Dublin, William	kingwilli0005453	1715	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010349_1key001cor	Addison, Joseph	addisjosep000041	King, archbishop of Dublin, William	kingwilli0005453	1715	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010351_1key001cor	Addison, Joseph	addisjosep000041	King, archbishop of Dublin, William	kingwilli0005453	1715	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010353a_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010353b_1key001cor	Addison, Joseph	addisjosep000041	Flinder, mayor of Dover, James	flindjames003685	1717	London	England	-0.127144	51.506325	Dover	England	1.328761	51.126845
addijoOU0010354_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010355a_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010355b_1key001cor	Addison, Joseph	addisjosep000041	Crawfurd, Thomas	crawfthoma003627	1717	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010356_1key001cor	Addison, Joseph	addisjosep000041	Davenant, Henry	davenhenry003631	1717	London	England	-0.127144	51.506325	Genoa	Italy	8.9389	44.410339
addijoOU0010357d_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010359_1key001cor	Addison, Joseph	addisjosep000041	Dayrolle, James	dayrojames003633	1717	London	England	-0.127144	51.506325	Geneva	Switzerland	6.142701	46.208358
addijoOU0010360_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010361b_1key001cor	Addison, Joseph	addisjosep000041	Crawfurd, Thomas	crawfthoma003627	1717	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010361d_1key001cor	Addison, Joseph	addisjosep000041	Lords Justices of Ireland	irelalords005310	1717	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010362_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010363_1key001cor	Addison, Joseph	addisjosep000041	Dalrymple, 2nd earl of Stair, John	dalryjohn0000838	1717	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010365b_1key001cor	Addison, Joseph	addisjosep000041	Northey, Sir Edward	northedwar003692	1717	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010366b_1key001cor	Addison, Joseph	addisjosep000041	Dalrymple, 2nd earl of Stair, John	dalryjohn0000838	1717	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010366d_1key001cor	Addison, Joseph	addisjosep000041	La Bonde, marquis d'Iberville, Charles François de	laboncharl003634	1717	London	England	-0.127144	51.506325	London	England	-0.127144	51.506325
addijoOU0010367b_1key001cor	Addison, Joseph	addisjosep000041	Lords Justices of Ireland	irelalords005310	1717	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010367d_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010369b_1key001cor	Addison, Joseph	addisjosep000041	Paulet, 2nd duke of Bolton, Charles	paulecharl003694	1717	London	England	-0.127144	51.506325	Dublin	Ireland	-6.249569	53.3437
addijoOU0010370_1key001cor	Addison, Joseph	addisjosep000041	Dalrymple, 2nd earl of Stair, John	dalryjohn0000838	1717	London	England	-0.127144	51.506325	Paris	France	2.34121	48.856925
addijoOU0010371d_1key001cor	Addison, Joseph	addisjosep000041	Dodington, baron Melcombe, George Bubb	dodingeorg001325	1717	London	England	-0.127144	51.506325	Madrid	Spain	-3.705774	40.4203
addijoOU0010372c_1key001cor	Addison, Joseph	addisjosep000041	Dalrymple, 2nd earl of Stair, John	dalryjohn0000838	1717	Hampton Court, Molesey	England	-0.35	51.400002	Paris	France	2.34121	48.856925
addijoOU0010373b_1key001cor	Addison, Joseph	addisjosep000041	Paulet, 2nd duke of Bolton, Charles	paulecharl003694	1717	Hampton Court, Molesey	England	-0.35	51.400002	Dublin	Ireland	-6.249569	53.3437
addijoOU0010374b_1key001cor	Addison, Joseph	addisjosep000041	Paulet, 2nd duke of Bolton, Charles	paulecharl003694	1717	Hampton Court, Molesey	England	-0.35	51.400002	Dublin	Ireland	-6.249569	53.3437
addijoOU0010375b_1key001cor	Addison, Joseph	addisjosep000041	Dalrymple, 2nd earl of Stair, John	dalryjohn0000838	1717	Hampton Court, Molesey	England	-0.35	51.400002	Paris	France	2.34121	48.856925
addijoOU0010375c_1key001cor	Addison, Joseph	addisjosep000041	Paulet, 2nd duke of Bolton, Charles	paulecharl003694	1717	Hampton Court, Molesey	England	-0.35	51.400002	Dublin	Ireland	-6.249569	53.3437
