4.9000595,52.3477916,Waalstraat
4.8998891,52.348261,Waalstraat
4.8900543,52.3457779,Volkerakstraat
4.89007,52.34636,Volkerakstraat
4.8970104,52.3487275,Poggenbeekstraat
4.8976627,52.3488481,Poggenbeekstraat
4.8977572,52.3489267,Poggenbeekstraat
4.90001,52.34645,Waalstraat
4.9000124,52.3464746,Waalstraat
4.9000193,52.3468711,Waalstraat
4.9000547,52.3469079,Waalstraat
4.8910044,52.3463404,Scheldestraat
4.89112,52.34695,Scheldestraat
4.8910044,52.3463404,Deurloostraat
4.89086,52.34634,Deurloostraat
4.8919914,52.346267,Deurloostraat
4.8910044,52.3463404,Deurloostraat
4.89075,52.3446654,Scheldestraat
4.8910044,52.3463404,Scheldestraat
4.9016403,52.3485181,Reggestraat
4.9018154,52.3480517,Reggestraat
4.89007,52.34636,Deurloostraat
4.88759,52.34647,Deurloostraat
4.89588,52.34554,Jekerstraat
4.8967,52.34564,Jekerstraat
4.89698,52.34569,Jekerstraat
4.89738,52.34601,Jekerstraat
4.89696,52.3477,Slingerbeekstraat
4.89689,52.34785,Slingerbeekstraat
4.89515,52.34714,Maasstraat
4.8952381,52.3478171,Maasstraat
4.899989,52.3506699,"Burgemeester Tellegenstraat"
4.8998204,52.3511732,"Burgemeester Tellegenstraat"
4.8989964,52.3510473,Lutmastraat
4.8998204,52.3511732,Lutmastraat
4.9018154,52.3480517,Oude-IJselstraat
4.9000595,52.3477916,Oude-IJselstraat
4.8919914,52.346267,Diezestraat
4.8919056,52.3455958,Diezestraat
4.8919142,52.3452445,Diezestraat
4.8921314,52.344682,Diezestraat
4.9018332,52.347311,Reggestraat
4.9018095,52.3468169,Reggestraat
4.89112,52.34695,Scheldestraat
4.8911407,52.3470761,Scheldestraat
4.9000547,52.3469079,Waalstraat
4.9000782,52.3474108,Waalstraat
4.9018332,52.347311,IJselstraat
4.9000782,52.3474108,IJselstraat
4.8928497,52.3462198,Deurloostraat
4.8941801,52.3461411,Deurloostraat
4.89988,52.34592,Jekerstraat
4.89738,52.34601,Jekerstraat
4.89791,52.34749,Schipbeekstraat
4.89776,52.34797,Schipbeekstraat
4.90103,52.34887,Penseelstraat
4.90087,52.34934,Penseelstraat
4.8947273,52.3512702,"2e van der Helststraat"
4.89466,52.35087,"2e van der Helststraat"
4.8945974,52.350433,"2e van der Helststraat"
4.8928497,52.3462198,Deurloostraat
4.8919914,52.346267,Deurloostraat
4.9000782,52.3474108,Waalstraat
4.9000595,52.3477916,Waalstraat
4.89506,52.3467,Maasstraat
4.8950771,52.3467367,Maasstraat
4.8951458,52.347109,Maasstraat
4.89515,52.34714,Maasstraat
4.89698,52.34707,Slingerbeekstraat
4.89701,52.34721,Slingerbeekstraat
4.8949869,52.3461109,Deurloostraat
4.8941801,52.3461411,Deurloostraat
4.8929554,52.3448026,Dintelstraat
4.89283,52.3452,Dintelstraat
4.89275,52.34567,Dintelstraat
4.8928497,52.3462198,Dintelstraat
4.89543,52.35055,Lutmastraat
4.8979407,52.3509005,Lutmastraat
4.8979407,52.3509005,"Burgemeester Tellegenstraat"
4.89808,52.35039,"Burgemeester Tellegenstraat"
4.9018154,52.3480517,Reggestraat
4.9018332,52.347311,Reggestraat
4.8950298,52.345428,Maasstraat
4.8949934,52.3455763,Maasstraat
4.8949869,52.3461109,Maasstraat
4.89412,52.34501,Dongestraat
4.8942,52.34509,Dongestraat
4.8941179,52.345398,Dongestraat
4.8941028,52.3457426,Dongestraat
4.8941801,52.3461411,Dongestraat
4.88914,52.34587,Grevelingenstraat
4.8900543,52.3457779,Grevelingenstraat
4.89532,52.34456,Maasstraat
4.89525,52.34488,Maasstraat
4.8949869,52.3461109,Maasstraat
4.89506,52.3467,Maasstraat
4.9000782,52.3474108,IJselstraat
4.89999,52.34741,IJselstraat
4.8997,52.34757,IJselstraat
4.89791,52.34749,IJselstraat
4.89786,52.34702,Schipbeekstraat
4.8979,52.34724,Schipbeekstraat
4.89791,52.34749,Schipbeekstraat
4.90095,52.34122,Moerdijkstraat
4.9011561,52.3428915,Moerdijkstraat
4.89706,52.34753,Slingerbeekstraat
4.89702,52.34763,Slingerbeekstraat
4.89696,52.3477,Slingerbeekstraat
4.9018759,52.3411787,Waalstraat
4.9021037,52.3428118,Waalstraat
4.9021037,52.3428118,Uiterwaardenstraat
4.9011561,52.3428915,Uiterwaardenstraat
4.9011561,52.3428915,Uiterwaardenstraat
4.9003493,52.3429334,Uiterwaardenstraat
4.9003493,52.3429334,Griftstraat
4.9001151,52.341015,Griftstraat
4.8984747,52.3427631,Uiterwaardenstraat
4.8990827,52.3429833,Uiterwaardenstraat
4.8994995,52.3429701,Uiterwaardenstraat
4.90079,52.34453,Waalstraat
4.9007024,52.3446175,Waalstraat
4.8921314,52.344682,Geulstraat
4.8911787,52.3445719,Geulstraat
4.8909789,52.3445639,Geulstraat
4.8931566,52.3442235,Dintelstraat
4.8929554,52.3448026,Dintelstraat
4.89525,52.34488,Biesboschstraat
4.89561,52.34494,Biesboschstraat
4.8958,52.34433,Maasstraat
4.89561,52.34494,Maasstraat
4.8929554,52.3448026,Geulstraat
4.89412,52.34501,Geulstraat
4.89447,52.34506,Geulstraat
4.89476,52.34511,Geulstraat
4.895,52.34452,Maasstraat
4.89476,52.34511,Maasstraat
4.89701,52.34721,Slingerbeekstraat
4.89707,52.3473,Slingerbeekstraat
4.89706,52.34753,Slingerbeekstraat
4.89696,52.3477,Slingerbeekstraat
4.89688,52.34764,Slingerbeekstraat
4.89696,52.34724,Slingerbeekstraat
4.89701,52.34721,Slingerbeekstraat
4.89512,52.34516,Maasstraat
4.8950298,52.345428,Maasstraat
4.89744,52.34058,Maasstraat
4.8974556,52.3407173,Maasstraat
4.89748,52.34091,Maasstraat
4.8975892,52.3418979,Maasstraat
4.8972287,52.3423383,Maasstraat
4.89738,52.34601,Jekerstraat
4.89591,52.34616,Jekerstraat
4.89588,52.34554,Jekerstraat
4.89587,52.3458,Jekerstraat
4.89591,52.34616,Jekerstraat
4.89633,52.34439,Roerstraat
4.89746,52.34457,Roerstraat
4.8977813,52.3444842,Roerstraat
4.89811,52.34441,Roerstraat
4.8968,52.3439,Roerstraat
4.8972673,52.3440697,Roerstraat
4.89772,52.34423,Roerstraat
4.8949,52.34329,Molenbeekstraat
4.89458,52.34359,Molenbeekstraat
4.8946,52.34413,Molenbeekstraat
4.89445,52.34445,Molenbeekstraat
4.90091,52.34437,Waalstraat
4.9008358,52.3444689,Waalstraat
4.895,52.34452,Geulstraat
4.89532,52.34456,Geulstraat
4.8929554,52.3448026,Geulstraat
4.8921314,52.344682,Geulstraat
4.9021037,52.3428118,Waalstraat
4.9020573,52.3432166,Waalstraat
4.9014,52.34384,Waalstraat
4.89411,52.343,Niersstraat
4.8949,52.34329,Niersstraat
4.8949,52.34329,Niersstraat
4.89589,52.34367,Niersstraat
4.89637,52.34319,Maasstraat
4.89589,52.34367,Maasstraat
4.90236,52.34421,Lekstraat
4.9014,52.34384,Lekstraat
4.9003493,52.3429334,Uiterwaardenstraat
4.8994995,52.3429701,Uiterwaardenstraat
4.8993047,52.3410407,Alblasstraat
4.899353,52.3418207,Alblasstraat
4.8994995,52.3429701,Alblasstraat
4.89333,52.34274,Niersstraat
4.89411,52.343,Niersstraat
4.89465,52.34241,Dintelstraat
